origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours
tashkent,samarkand,292.9,van,2025-12-09,9,tuesday,mist,7.0,medium,5.56
tashkent,samarkand,292.9,truck,2025-12-06,13,saturday,clouds,7.0,low,5.63
tashkent,samarkand,292.9,car,2025-12-11,4,thursday,mist,7.0,low,3.83
tashkent,samarkand,292.9,van,2025-11-22,19,saturday,mist,4.7,medium,5.18
tashkent,samarkand,292.9,car,2025-11-15,7,saturday,mist,4.7,medium,4.83
tashkent,samarkand,292.9,truck,2025-12-21,5,sunday,clouds,4.7,low,5.4
tashkent,samarkand,292.9,pickup,2025-11-24,22,monday,clouds,4.7,low,4.36
tashkent,samarkand,292.9,van,2025-11-20,4,thursday,clouds,7.0,low,4.42
tashkent,samarkand,292.9,van,2025-12-11,18,thursday,mist,4.7,medium,5.34
tashkent,samarkand,292.9,truck,2025-12-30,0,tuesday,clouds,7.0,low,5.45
tashkent,samarkand,292.9,car,2025-11-26,11,wednesday,mist,7.0,low,3.74
tashkent,samarkand,292.9,van,2025-12-07,12,sunday,mist,7.0,low,3.98
tashkent,samarkand,292.9,pickup,2026-01-02,16,friday,mist,4.7,low,4.06
tashkent,samarkand,292.9,car,2025-11-26,19,wednesday,clouds,7.0,medium,5.05
tashkent,samarkand,292.9,car,2026-01-01,16,thursday,clouds,4.7,low,4.18
tashkent,samarkand,292.9,car,2025-11-09,9,sunday,clouds,4.7,medium,5.0
tashkent,samarkand,292.9,van,2025-12-07,4,sunday,clouds,4.7,low,4.72
tashkent,samarkand,292.9,van,2025-11-06,7,thursday,mist,4.7,medium,5.37
tashkent,samarkand,292.9,motorcycle,2025-12-13,4,saturday,mist,4.7,low,4.64
tashkent,samarkand,292.9,motorcycle,2025-12-18,10,thursday,clouds,7.0,low,5.17
tashkent,samarkand,292.9,van,2025-12-18,23,thursday,clouds,4.7,low,4.52
tashkent,samarkand,292.9,motorcycle,2026-01-03,8,saturday,clouds,4.7,medium,6.59
tashkent,samarkand,292.9,pickup,2026-01-01,13,thursday,clouds,4.7,low,4.27
tashkent,samarkand,292.9,van,2025-11-20,17,thursday,clouds,4.7,medium,6.18
tashkent,samarkand,292.9,pickup,2025-11-27,13,thursday,mist,7.0,low,3.79
tashkent,samarkand,292.9,van,2025-12-05,13,friday,clouds,7.0,low,4.82
tashkent,samarkand,292.9,van,2025-11-08,0,saturday,mist,4.7,low,4.16
tashkent,samarkand,292.9,motorcycle,2025-11-24,10,monday,clouds,4.7,low,5.15
tashkent,samarkand,292.9,motorcycle,2025-12-22,5,monday,clouds,7.0,low,4.98
tashkent,samarkand,292.9,car,2025-11-22,1,saturday,clouds,4.7,low,4.16
tashkent,samarkand,292.9,motorcycle,2025-12-14,4,sunday,clouds,7.0,low,4.96
tashkent,samarkand,292.9,pickup,2025-12-22,0,monday,mist,4.7,low,3.81
tashkent,samarkand,292.9,motorcycle,2025-12-26,11,friday,mist,4.7,low,4.65
tashkent,samarkand,292.9,truck,2025-11-17,22,monday,mist,7.0,low,5.01
tashkent,samarkand,292.9,truck,2025-11-08,22,saturday,mist,4.7,low,5.08
tashkent,samarkand,292.9,van,2025-11-30,5,sunday,clouds,7.0,low,4.55
tashkent,samarkand,292.9,van,2025-11-21,15,friday,clouds,4.7,low,4.79
tashkent,samarkand,292.9,motorcycle,2026-01-04,8,sunday,mist,4.7,medium,5.8
tashkent,samarkand,292.9,motorcycle,2025-11-22,1,saturday,mist,4.7,low,4.49
tashkent,samarkand,292.9,van,2025-12-27,6,saturday,clouds,7.0,low,4.45
tashkent,samarkand,292.9,car,2025-12-17,13,wednesday,clouds,4.7,low,4.12
tashkent,samarkand,292.9,van,2025-11-11,11,tuesday,clouds,4.7,low,4.61
tashkent,samarkand,292.9,van,2025-11-21,5,friday,mist,7.0,low,4.25
tashkent,samarkand,292.9,pickup,2025-11-30,11,sunday,mist,4.7,low,3.93
tashkent,samarkand,292.9,van,2026-01-02,12,friday,mist,7.0,low,4.04
tashkent,samarkand,292.9,truck,2025-11-24,8,monday,clouds,7.0,medium,6.71
tashkent,samarkand,292.9,van,2025-12-22,6,monday,mist,4.7,low,4.35
tashkent,samarkand,292.9,motorcycle,2025-12-29,0,monday,clouds,4.7,low,5.12
tashkent,samarkand,292.9,truck,2025-12-01,3,monday,clouds,7.0,low,5.34
tashkent,samarkand,292.9,truck,2026-01-04,12,sunday,clouds,7.0,low,5.27
tashkent,samarkand,292.9,pickup,2025-11-17,18,monday,mist,4.7,medium,4.96
tashkent,samarkand,292.9,van,2025-11-28,9,friday,mist,7.0,medium,5.55
tashkent,samarkand,292.9,pickup,2026-01-05,1,monday,mist,4.7,low,3.86
tashkent,samarkand,292.9,car,2025-12-22,11,monday,clouds,7.0,low,3.89
tashkent,samarkand,292.9,van,2025-11-24,0,monday,clouds,4.7,low,4.51
tashkent,samarkand,292.9,car,2025-11-25,6,tuesday,mist,7.0,low,3.67
tashkent,samarkand,292.9,motorcycle,2026-01-02,1,friday,clouds,4.7,low,5.03
tashkent,samarkand,292.9,motorcycle,2025-12-11,21,thursday,mist,4.7,low,4.44
tashkent,samarkand,292.9,car,2025-11-25,10,tuesday,clouds,7.0,low,4.0
tashkent,samarkand,292.9,motorcycle,2025-12-30,11,tuesday,clouds,7.0,low,4.9
tashkent,samarkand,292.9,van,2026-01-04,5,sunday,mist,7.0,low,4.09
tashkent,samarkand,292.9,car,2025-12-19,15,friday,clouds,4.7,low,3.95
tashkent,samarkand,292.9,truck,2025-11-07,11,friday,clouds,7.0,low,5.46
tashkent,samarkand,292.9,car,2025-11-21,8,friday,clouds,4.7,medium,5.15
tashkent,samarkand,292.9,van,2025-12-24,12,wednesday,mist,7.0,low,4.07
tashkent,samarkand,292.9,car,2025-12-01,8,monday,clouds,7.0,medium,5.03
tashkent,samarkand,292.9,motorcycle,2025-11-10,0,monday,mist,7.0,low,4.67
tashkent,samarkand,292.9,truck,2025-11-18,13,tuesday,mist,4.7,low,4.95
tashkent,samarkand,292.9,pickup,2025-11-12,0,wednesday,clouds,4.7,low,4.17
tashkent,samarkand,292.9,car,2025-11-23,3,sunday,mist,7.0,low,3.71
tashkent,samarkand,292.9,van,2025-12-04,12,thursday,clouds,7.0,low,4.71
tashkent,samarkand,292.9,van,2025-11-11,10,tuesday,mist,7.0,low,4.18
tashkent,samarkand,292.9,truck,2025-12-14,4,sunday,clouds,7.0,low,5.4
tashkent,samarkand,292.9,motorcycle,2025-12-11,4,thursday,clouds,7.0,low,4.96
tashkent,samarkand,292.9,car,2025-12-19,13,friday,mist,4.7,low,3.58
tashkent,samarkand,292.9,van,2025-11-21,15,friday,clouds,7.0,low,4.76
tashkent,samarkand,292.9,truck,2026-01-05,23,monday,mist,4.7,low,5.11
tashkent,samarkand,292.9,pickup,2025-12-20,1,saturday,clouds,4.7,low,4.32
tashkent,samarkand,292.9,car,2025-12-17,18,wednesday,clouds,4.7,medium,5.21
tashkent,samarkand,292.9,motorcycle,2025-12-24,0,wednesday,clouds,4.7,low,5.11
tashkent,samarkand,292.9,van,2025-12-05,9,friday,clouds,7.0,medium,5.74
tashkent,samarkand,292.9,truck,2025-11-26,22,wednesday,mist,4.7,low,4.82
tashkent,samarkand,292.9,van,2026-01-02,11,friday,mist,4.7,low,4.15
tashkent,samarkand,292.9,truck,2025-11-10,7,monday,mist,7.0,medium,6.21
tashkent,samarkand,292.9,van,2025-12-26,12,friday,clouds,4.7,low,4.82
tashkent,samarkand,292.9,pickup,2025-12-13,13,saturday,mist,7.0,low,3.72
tashkent,samarkand,292.9,truck,2025-12-20,15,saturday,mist,7.0,low,4.75
tashkent,samarkand,292.9,motorcycle,2025-12-19,11,friday,clouds,4.7,low,5.12
tashkent,samarkand,292.9,truck,2025-11-15,21,saturday,clouds,4.7,low,5.11
tashkent,samarkand,292.9,motorcycle,2025-12-23,12,tuesday,mist,7.0,low,4.29
tashkent,samarkand,292.9,motorcycle,2026-01-03,1,saturday,mist,4.7,low,4.35
tashkent,samarkand,292.9,pickup,2025-11-26,12,wednesday,mist,7.0,low,3.9
tashkent,samarkand,292.9,pickup,2025-11-19,6,wednesday,clouds,7.0,low,4.23
tashkent,samarkand,292.9,truck,2025-12-09,9,tuesday,clouds,4.7,medium,7.13
tashkent,samarkand,292.9,motorcycle,2025-12-16,11,tuesday,clouds,4.7,low,5.03
tashkent,samarkand,292.9,pickup,2025-11-15,0,saturday,clouds,4.7,low,4.16
tashkent,samarkand,292.9,motorcycle,2025-12-20,16,saturday,clouds,7.0,low,5.09
tashkent,samarkand,292.9,van,2025-11-13,8,thursday,mist,7.0,medium,5.71
tashkent,samarkand,292.9,truck,2025-12-21,10,sunday,mist,4.7,low,4.8
tashkent,samarkand,292.9,car,2025-11-26,14,wednesday,clouds,4.7,low,4.09
tashkent,samarkand,292.9,truck,2025-11-08,10,saturday,clouds,4.7,low,5.12
tashkent,samarkand,292.9,van,2025-12-28,20,sunday,mist,4.7,low,4.35
tashkent,samarkand,292.9,pickup,2025-11-11,17,tuesday,mist,4.7,medium,4.86
tashkent,samarkand,292.9,motorcycle,2025-11-23,13,sunday,clouds,7.0,low,5.06
tashkent,samarkand,292.9,motorcycle,2025-12-11,9,thursday,clouds,4.7,medium,6.35
tashkent,samarkand,292.9,truck,2025-11-12,3,wednesday,clouds,7.0,low,5.47
tashkent,samarkand,292.9,motorcycle,2025-11-13,2,thursday,mist,7.0,low,4.5
tashkent,samarkand,292.9,van,2025-11-26,8,wednesday,mist,7.0,medium,5.27
tashkent,samarkand,292.9,pickup,2025-11-09,15,sunday,mist,7.0,low,3.81
tashkent,samarkand,292.9,pickup,2025-12-18,13,thursday,mist,7.0,low,3.92
tashkent,samarkand,292.9,car,2025-12-12,0,friday,mist,7.0,low,3.48
tashkent,samarkand,292.9,car,2025-11-19,21,wednesday,clouds,4.7,low,4.21
tashkent,samarkand,292.9,pickup,2025-12-14,15,sunday,mist,4.7,low,3.86
tashkent,samarkand,292.9,motorcycle,2025-11-06,21,thursday,clouds,7.0,low,5.05
tashkent,samarkand,292.9,truck,2025-11-10,14,monday,clouds,4.7,low,5.26
tashkent,samarkand,292.9,pickup,2025-12-14,14,sunday,clouds,7.0,low,4.47
tashkent,samarkand,292.9,truck,2025-12-15,21,monday,mist,7.0,low,4.84
tashkent,samarkand,292.9,truck,2026-01-01,15,thursday,mist,4.7,low,4.87
tashkent,samarkand,292.9,motorcycle,2025-12-13,15,saturday,clouds,4.7,low,5.15
tashkent,samarkand,292.9,truck,2025-12-31,22,wednesday,mist,7.0,low,4.71
tashkent,samarkand,292.9,car,2025-11-19,22,wednesday,clouds,4.7,low,3.85
tashkent,samarkand,292.9,van,2025-12-21,7,sunday,clouds,4.7,medium,5.94
tashkent,samarkand,292.9,motorcycle,2025-11-20,2,thursday,clouds,7.0,low,4.9
tashkent,samarkand,292.9,pickup,2025-12-03,1,wednesday,clouds,4.7,low,4.23
tashkent,samarkand,292.9,car,2025-12-03,6,wednesday,clouds,4.7,low,4.13
tashkent,samarkand,292.9,pickup,2025-11-21,10,friday,clouds,7.0,low,4.48
tashkent,samarkand,292.9,car,2025-12-09,16,tuesday,clouds,7.0,low,4.05
tashkent,samarkand,292.9,truck,2025-12-16,0,tuesday,clouds,7.0,low,5.29
tashkent,samarkand,292.9,pickup,2025-12-10,21,wednesday,mist,4.7,low,3.78
tashkent,samarkand,292.9,van,2025-11-22,21,saturday,mist,7.0,low,4.22
tashkent,samarkand,292.9,car,2025-12-21,11,sunday,mist,4.7,low,3.59
tashkent,samarkand,292.9,motorcycle,2025-12-10,7,wednesday,clouds,4.7,medium,6.17
tashkent,samarkand,292.9,pickup,2025-11-29,2,saturday,clouds,7.0,low,4.24
tashkent,samarkand,292.9,truck,2025-12-05,2,friday,mist,7.0,low,4.64
tashkent,samarkand,292.9,motorcycle,2026-01-03,23,saturday,clouds,4.7,low,4.85
tashkent,samarkand,292.9,truck,2025-11-14,8,friday,clouds,4.7,medium,7.19
tashkent,samarkand,292.9,van,2025-11-07,18,friday,clouds,7.0,medium,5.81
tashkent,samarkand,292.9,truck,2025-11-19,8,wednesday,mist,4.7,medium,6.5
tashkent,samarkand,292.9,pickup,2025-11-07,13,friday,clouds,7.0,low,4.2
tashkent,samarkand,292.9,car,2026-01-04,15,sunday,clouds,4.7,low,3.97
tashkent,samarkand,292.9,pickup,2025-11-06,9,thursday,clouds,4.7,medium,5.78
tashkent,samarkand,292.9,motorcycle,2025-11-13,3,thursday,clouds,4.7,low,4.74
tashkent,samarkand,292.9,motorcycle,2025-11-12,22,wednesday,clouds,7.0,low,4.96
tashkent,samarkand,292.9,truck,2025-12-14,21,sunday,clouds,4.7,low,5.43
tashkent,samarkand,292.9,pickup,2025-11-15,12,saturday,mist,4.7,low,3.73
tashkent,samarkand,292.9,motorcycle,2025-11-07,5,friday,clouds,7.0,low,4.77
tashkent,samarkand,292.9,motorcycle,2025-12-01,13,monday,clouds,4.7,low,5.01
tashkent,samarkand,292.9,pickup,2025-12-08,6,monday,clouds,4.7,low,4.31
tashkent,samarkand,292.9,pickup,2025-12-20,22,saturday,mist,7.0,low,3.98
tashkent,samarkand,292.9,pickup,2025-12-15,20,monday,mist,4.7,low,3.76
tashkent,samarkand,292.9,motorcycle,2025-12-04,7,thursday,clouds,7.0,medium,6.2
tashkent,samarkand,292.9,motorcycle,2025-11-07,18,friday,clouds,7.0,medium,6.21
tashkent,samarkand,292.9,motorcycle,2025-11-13,2,thursday,clouds,4.7,low,4.86
tashkent,samarkand,292.9,pickup,2025-12-24,5,wednesday,mist,4.7,low,3.72
tashkent,samarkand,292.9,car,2025-11-25,20,tuesday,clouds,4.7,low,3.89
tashkent,samarkand,292.9,van,2025-11-08,6,saturday,mist,4.7,low,4.15
tashkent,samarkand,292.9,car,2025-11-08,4,saturday,clouds,4.7,low,3.83
tashkent,samarkand,292.9,car,2025-12-30,0,tuesday,clouds,7.0,low,3.83
tashkent,samarkand,292.9,pickup,2025-12-20,6,saturday,mist,7.0,low,3.93
tashkent,samarkand,292.9,van,2025-12-19,19,friday,clouds,4.7,medium,6.28
tashkent,samarkand,292.9,pickup,2025-11-18,22,tuesday,clouds,4.7,low,4.17
tashkent,samarkand,292.9,van,2025-12-25,12,thursday,clouds,4.7,low,4.76
tashkent,samarkand,292.9,truck,2025-12-31,17,wednesday,clouds,7.0,medium,6.63
tashkent,samarkand,292.9,van,2025-11-27,17,thursday,clouds,7.0,medium,6.24
tashkent,samarkand,292.9,motorcycle,2026-01-03,17,saturday,mist,4.7,medium,5.78
tashkent,samarkand,292.9,truck,2025-11-16,17,sunday,mist,4.7,medium,6.54
tashkent,samarkand,292.9,motorcycle,2025-12-20,14,saturday,clouds,7.0,low,5.04
tashkent,samarkand,292.9,pickup,2025-12-02,21,tuesday,clouds,4.7,low,4.3
tashkent,samarkand,292.9,motorcycle,2025-12-07,6,sunday,clouds,4.7,low,4.81
tashkent,samarkand,292.9,motorcycle,2025-12-01,11,monday,mist,7.0,low,4.72
tashkent,samarkand,292.9,pickup,2025-11-26,19,wednesday,mist,4.7,medium,5.14
tashkent,samarkand,292.9,pickup,2025-12-24,4,wednesday,mist,7.0,low,4.07
tashkent,samarkand,292.9,motorcycle,2025-11-19,15,wednesday,clouds,7.0,low,4.74
tashkent,samarkand,292.9,motorcycle,2025-11-13,0,thursday,clouds,4.7,low,5.01
tashkent,samarkand,292.9,motorcycle,2025-12-08,0,monday,mist,7.0,low,4.65
tashkent,samarkand,292.9,pickup,2025-11-20,8,thursday,clouds,7.0,medium,5.44
tashkent,samarkand,292.9,truck,2025-12-22,8,monday,mist,7.0,medium,6.51
tashkent,samarkand,292.9,van,2025-12-01,19,monday,clouds,4.7,medium,5.73
tashkent,samarkand,292.9,car,2025-12-26,19,friday,clouds,4.7,medium,5.39
tashkent,samarkand,292.9,car,2025-12-20,20,saturday,clouds,7.0,low,4.1
tashkent,samarkand,292.9,pickup,2025-12-01,2,monday,mist,4.7,low,4.09
tashkent,samarkand,292.9,car,2025-12-29,1,monday,clouds,7.0,low,4.0
tashkent,samarkand,292.9,motorcycle,2025-12-03,20,wednesday,clouds,7.0,low,4.76
tashkent,samarkand,292.9,car,2025-11-29,19,saturday,clouds,7.0,medium,5.17
tashkent,samarkand,292.9,pickup,2025-11-10,16,monday,clouds,7.0,low,4.11
tashkent,samarkand,292.9,van,2025-12-01,19,monday,clouds,4.7,medium,6.24
tashkent,samarkand,292.9,van,2025-12-27,9,saturday,mist,7.0,medium,5.35
tashkent,samarkand,292.9,truck,2025-12-13,19,saturday,clouds,4.7,medium,7.08
tashkent,samarkand,292.9,motorcycle,2025-12-23,16,tuesday,mist,4.7,low,4.33
tashkent,samarkand,292.9,motorcycle,2025-12-19,10,friday,mist,4.7,low,4.64
tashkent,samarkand,292.9,truck,2026-01-01,14,thursday,clouds,4.7,low,5.18
tashkent,samarkand,292.9,truck,2025-12-09,23,tuesday,mist,4.7,low,4.85
tashkent,samarkand,292.9,truck,2025-12-10,4,wednesday,clouds,4.7,low,5.53
tashkent,samarkand,292.9,truck,2025-12-18,2,thursday,mist,7.0,low,4.95
tashkent,samarkand,292.9,truck,2026-01-04,5,sunday,clouds,4.7,low,5.12
tashkent,samarkand,292.9,van,2025-12-24,14,wednesday,mist,4.7,low,4.2
tashkent,samarkand,292.9,van,2025-12-10,14,wednesday,mist,7.0,low,4.08
tashkent,samarkand,292.9,truck,2025-12-26,4,friday,clouds,7.0,low,5.52
tashkent,samarkand,292.9,truck,2025-11-29,16,saturday,mist,7.0,low,4.66
tashkent,samarkand,292.9,car,2025-12-06,16,saturday,mist,7.0,low,3.53
tashkent,samarkand,292.9,pickup,2025-11-06,7,thursday,clouds,4.7,medium,5.58
tashkent,samarkand,292.9,truck,2025-11-22,11,saturday,clouds,4.7,low,5.2
tashkent,samarkand,292.9,motorcycle,2025-12-10,15,wednesday,mist,7.0,low,4.3
tashkent,samarkand,292.9,motorcycle,2025-12-03,10,wednesday,mist,4.7,low,4.5
tashkent,samarkand,292.9,truck,2025-11-15,7,saturday,clouds,4.7,medium,6.86
tashkent,samarkand,292.9,truck,2025-11-24,22,monday,mist,4.7,low,4.99
tashkent,samarkand,292.9,van,2025-11-24,14,monday,mist,4.7,low,3.99
tashkent,samarkand,292.9,pickup,2025-12-06,18,saturday,mist,7.0,medium,4.9
tashkent,samarkand,292.9,car,2025-11-15,8,saturday,mist,4.7,medium,4.93
tashkent,samarkand,292.9,truck,2025-12-07,3,sunday,mist,7.0,low,5.05
tashkent,samarkand,292.9,car,2025-12-21,12,sunday,clouds,7.0,low,3.83
tashkent,samarkand,292.9,pickup,2025-11-24,10,monday,clouds,4.7,low,4.4
tashkent,samarkand,292.9,truck,2025-12-29,15,monday,mist,7.0,low,4.69
tashkent,samarkand,292.9,van,2025-12-31,17,wednesday,mist,4.7,medium,5.31
tashkent,samarkand,292.9,motorcycle,2025-11-10,22,monday,clouds,7.0,low,5.14
tashkent,samarkand,292.9,van,2026-01-04,0,sunday,mist,4.7,low,4.25
tashkent,samarkand,292.9,car,2025-12-02,4,tuesday,mist,7.0,low,3.69
tashkent,samarkand,292.9,truck,2025-11-27,14,thursday,mist,4.7,low,4.77
tashkent,samarkand,292.9,car,2025-11-17,18,monday,mist,7.0,medium,4.71
tashkent,samarkand,292.9,car,2025-11-27,4,thursday,mist,4.7,low,3.53
tashkent,samarkand,292.9,car,2025-12-14,19,sunday,clouds,7.0,medium,5.08
tashkent,samarkand,292.9,pickup,2025-12-27,0,saturday,clouds,7.0,low,4.2
tashkent,samarkand,292.9,van,2025-12-25,4,thursday,mist,4.7,low,4.08
tashkent,samarkand,292.9,car,2025-12-16,17,tuesday,clouds,4.7,medium,5.1
tashkent,samarkand,292.9,motorcycle,2025-12-20,20,saturday,clouds,4.7,low,4.79
tashkent,samarkand,292.9,pickup,2025-12-26,3,friday,mist,7.0,low,4.04
tashkent,samarkand,292.9,motorcycle,2025-12-11,23,thursday,mist,7.0,low,4.49
tashkent,samarkand,292.9,truck,2025-12-25,0,thursday,clouds,4.7,low,5.46
tashkent,samarkand,292.9,pickup,2025-11-21,21,friday,clouds,7.0,low,4.18
tashkent,samarkand,292.9,car,2025-11-11,17,tuesday,clouds,4.7,medium,5.26
tashkent,samarkand,292.9,pickup,2025-12-22,15,monday,clouds,7.0,low,4.27
tashkent,samarkand,292.9,car,2025-11-27,6,thursday,clouds,7.0,low,3.83
tashkent,samarkand,292.9,car,2025-12-22,0,monday,mist,4.7,low,3.64
tashkent,samarkand,292.9,truck,2025-12-13,22,saturday,mist,4.7,low,5.04
tashkent,samarkand,292.9,van,2025-11-28,3,friday,mist,4.7,low,4.32
tashkent,samarkand,292.9,car,2025-12-17,17,wednesday,clouds,7.0,medium,5.47
tashkent,samarkand,292.9,motorcycle,2025-11-06,10,thursday,clouds,4.7,low,5.14
tashkent,samarkand,292.9,pickup,2025-12-14,17,sunday,clouds,7.0,medium,5.57
tashkent,samarkand,292.9,pickup,2025-11-23,20,sunday,mist,4.7,low,3.79
tashkent,samarkand,292.9,pickup,2025-12-23,13,tuesday,mist,4.7,low,4.04
tashkent,samarkand,292.9,car,2025-11-21,20,friday,clouds,4.7,low,4.01
tashkent,samarkand,292.9,truck,2025-12-05,5,friday,clouds,4.7,low,5.14
tashkent,samarkand,292.9,van,2025-12-24,0,wednesday,clouds,4.7,low,4.6
tashkent,samarkand,292.9,van,2025-12-24,13,wednesday,clouds,7.0,low,4.62
tashkent,samarkand,292.9,motorcycle,2025-12-27,6,saturday,mist,7.0,low,4.52
tashkent,samarkand,292.9,van,2025-11-08,13,saturday,clouds,4.7,low,4.48
tashkent,samarkand,292.9,car,2025-12-17,12,wednesday,clouds,7.0,low,4.14
tashkent,samarkand,292.9,car,2025-11-25,8,tuesday,mist,7.0,medium,4.82
tashkent,samarkand,292.9,pickup,2025-11-18,17,tuesday,mist,4.7,medium,5.29
tashkent,samarkand,292.9,car,2025-12-21,10,sunday,clouds,7.0,low,4.14
tashkent,samarkand,292.9,car,2025-12-30,17,tuesday,mist,4.7,medium,4.92
tashkent,samarkand,292.9,car,2025-11-16,17,sunday,clouds,7.0,medium,5.48
tashkent,samarkand,292.9,van,2025-12-03,21,wednesday,clouds,4.7,low,4.52
tashkent,samarkand,292.9,truck,2025-12-18,2,thursday,mist,7.0,low,5.1
tashkent,samarkand,292.9,pickup,2025-11-26,7,wednesday,clouds,7.0,medium,5.66
tashkent,samarkand,292.9,van,2025-11-30,21,sunday,clouds,7.0,low,4.47
tashkent,samarkand,292.9,motorcycle,2025-12-15,9,monday,mist,4.7,medium,5.75
tashkent,samarkand,292.9,van,2025-11-30,2,sunday,clouds,4.7,low,4.78
tashkent,samarkand,292.9,motorcycle,2025-12-11,10,thursday,mist,4.7,low,4.51
tashkent,samarkand,292.9,truck,2025-12-28,22,sunday,clouds,7.0,low,5.27
tashkent,samarkand,292.9,truck,2026-01-05,13,monday,mist,7.0,low,4.96
tashkent,samarkand,292.9,truck,2025-12-07,12,sunday,mist,7.0,low,4.72
tashkent,samarkand,292.9,van,2025-12-30,15,tuesday,clouds,7.0,low,4.43
tashkent,samarkand,292.9,truck,2026-01-04,8,sunday,clouds,7.0,medium,6.81
tashkent,samarkand,292.9,truck,2025-12-04,15,thursday,clouds,4.7,low,5.63
tashkent,samarkand,292.9,van,2025-12-05,15,friday,clouds,7.0,low,4.53
tashkent,samarkand,292.9,truck,2025-12-25,11,thursday,mist,7.0,low,5.08
tashkent,samarkand,292.9,car,2025-12-07,21,sunday,mist,4.7,low,3.71
tashkent,samarkand,292.9,motorcycle,2025-12-29,22,monday,clouds,7.0,low,4.79
tashkent,samarkand,292.9,car,2025-12-08,0,monday,mist,7.0,low,3.81
tashkent,samarkand,292.9,pickup,2025-11-20,23,thursday,clouds,7.0,low,4.44
tashkent,samarkand,292.9,van,2025-11-20,14,thursday,clouds,4.7,low,4.56
tashkent,samarkand,292.9,car,2025-11-26,14,wednesday,mist,7.0,low,3.8
tashkent,samarkand,292.9,truck,2025-11-21,1,friday,clouds,7.0,low,5.62
tashkent,samarkand,292.9,car,2026-01-01,23,thursday,clouds,4.7,low,4.14
tashkent,samarkand,292.9,truck,2025-11-24,22,monday,clouds,4.7,low,5.21
tashkent,samarkand,292.9,pickup,2025-11-25,19,tuesday,clouds,7.0,medium,5.7
tashkent,samarkand,292.9,truck,2025-11-10,16,monday,mist,7.0,low,4.78
tashkent,samarkand,292.9,motorcycle,2026-01-02,14,friday,clouds,7.0,low,4.82
tashkent,samarkand,292.9,pickup,2025-11-13,19,thursday,clouds,4.7,medium,5.51
tashkent,samarkand,292.9,pickup,2025-11-09,10,sunday,clouds,4.7,low,4.39
tashkent,samarkand,292.9,pickup,2025-11-21,8,friday,clouds,7.0,medium,5.71
tashkent,samarkand,292.9,pickup,2026-01-03,1,saturday,clouds,4.7,low,4.2
tashkent,samarkand,292.9,van,2025-11-27,0,thursday,mist,4.7,low,4.32
tashkent,samarkand,292.9,truck,2026-01-02,19,friday,mist,7.0,medium,6.04
tashkent,samarkand,292.9,truck,2025-12-13,20,saturday,clouds,4.7,low,5.51
tashkent,samarkand,292.9,car,2025-12-14,4,sunday,mist,7.0,low,3.51
tashkent,samarkand,292.9,pickup,2025-11-17,18,monday,clouds,7.0,medium,5.79
tashkent,samarkand,292.9,pickup,2025-11-14,17,friday,clouds,7.0,medium,5.6
tashkent,samarkand,292.9,pickup,2025-12-16,13,tuesday,mist,7.0,low,3.92
tashkent,samarkand,292.9,van,2025-12-21,15,sunday,clouds,4.7,low,4.83
tashkent,samarkand,292.9,truck,2025-11-09,7,sunday,mist,4.7,medium,6.28
tashkent,samarkand,292.9,van,2025-12-18,11,thursday,clouds,4.7,low,4.83
tashkent,samarkand,292.9,van,2025-11-30,17,sunday,clouds,7.0,medium,6.22
tashkent,samarkand,292.9,motorcycle,2025-11-10,2,monday,clouds,4.7,low,5.1
tashkent,samarkand,292.9,motorcycle,2025-11-21,14,friday,clouds,4.7,low,4.91
tashkent,samarkand,292.9,pickup,2025-12-02,15,tuesday,clouds,7.0,low,4.19
tashkent,samarkand,292.9,pickup,2025-11-15,4,saturday,mist,4.7,low,3.84
tashkent,samarkand,292.9,pickup,2025-12-03,2,wednesday,mist,4.7,low,3.75
tashkent,samarkand,292.9,motorcycle,2025-11-07,14,friday,clouds,4.7,low,4.77
tashkent,samarkand,292.9,motorcycle,2025-12-14,14,sunday,clouds,7.0,low,4.97
