origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours,day_of_month,week_of_year,month,is_weekend,is_peak_hour,is_night
tashkent,samarkand,292.9,truck,2025-12-17,15,wednesday,mist,7.0,low,4.7,17,51,12,0,0,0
tashkent,samarkand,292.9,car,2025-11-06,2,thursday,clouds,4.7,low,4.22,6,45,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-26,10,friday,clouds,4.7,low,4.58,26,52,12,0,1,0
tashkent,samarkand,292.9,truck,2025-12-10,12,wednesday,mist,4.7,low,4.82,10,50,12,0,0,0
tashkent,samarkand,292.9,van,2025-12-05,4,friday,mist,4.7,low,4.0,5,49,12,0,0,1
tashkent,samarkand,292.9,pickup,2025-11-21,1,friday,mist,7.0,low,3.92,21,47,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-04,11,thursday,mist,7.0,low,4.01,4,49,12,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-18,16,tuesday,clouds,4.7,low,5.03,18,47,11,0,0,0
tashkent,samarkand,292.9,pickup,2025-11-25,16,tuesday,clouds,4.7,low,4.22,25,48,11,0,0,0
tashkent,samarkand,292.9,motorcycle,2026-01-04,18,sunday,mist,4.7,medium,6.03,4,1,1,1,1,0
tashkent,samarkand,292.9,van,2025-12-08,6,monday,clouds,4.7,low,4.7,8,50,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-12-05,7,friday,clouds,4.7,medium,5.69,5,49,12,0,0,0
tashkent,samarkand,292.9,van,2025-12-04,21,thursday,mist,4.7,low,4.32,4,49,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-12-02,22,tuesday,clouds,4.7,low,4.37,2,49,12,0,0,1
tashkent,samarkand,292.9,pickup,2025-11-12,19,wednesday,clouds,7.0,medium,5.58,12,46,11,0,1,0
tashkent,samarkand,292.9,car,2025-12-06,18,saturday,clouds,7.0,medium,5.48,6,49,12,1,1,0
tashkent,samarkand,292.9,motorcycle,2025-11-25,19,tuesday,clouds,7.0,medium,6.19,25,48,11,0,1,0
tashkent,samarkand,292.9,pickup,2025-11-12,22,wednesday,clouds,7.0,low,4.12,12,46,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-20,14,saturday,mist,7.0,low,4.11,20,51,12,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-19,0,wednesday,mist,4.7,low,4.65,19,47,11,0,0,1
tashkent,samarkand,292.9,van,2026-01-01,22,thursday,clouds,4.7,low,4.77,1,1,1,0,0,1
tashkent,samarkand,292.9,van,2025-12-14,19,sunday,clouds,4.7,medium,5.9,14,50,12,1,1,0
tashkent,samarkand,292.9,pickup,2026-01-03,16,saturday,mist,4.7,low,3.87,3,1,1,1,0,0
tashkent,samarkand,292.9,pickup,2025-12-23,19,tuesday,clouds,4.7,medium,5.77,23,52,12,0,1,0
tashkent,samarkand,292.9,van,2025-11-09,6,sunday,clouds,4.7,low,4.45,9,45,11,1,0,0
tashkent,samarkand,292.9,motorcycle,2026-01-03,7,saturday,clouds,4.7,medium,6.44,3,1,1,1,0,0
tashkent,samarkand,292.9,car,2025-11-06,15,thursday,clouds,4.7,low,4.12,6,45,11,0,0,0
tashkent,samarkand,292.9,van,2025-12-06,17,saturday,clouds,7.0,medium,5.73,6,49,12,1,1,0
tashkent,samarkand,292.9,car,2025-11-14,10,friday,mist,4.7,low,3.55,14,46,11,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-11-25,5,tuesday,clouds,7.0,low,4.82,25,48,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-19,1,friday,mist,7.0,low,4.39,19,51,12,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-11-13,11,thursday,clouds,7.0,low,5.08,13,46,11,0,0,0
tashkent,samarkand,292.9,truck,2025-11-16,12,sunday,mist,7.0,low,4.74,16,46,11,1,0,0
tashkent,samarkand,292.9,pickup,2025-12-13,1,saturday,clouds,4.7,low,4.49,13,50,12,1,0,1
tashkent,samarkand,292.9,pickup,2025-12-13,9,saturday,clouds,7.0,medium,5.72,13,50,12,1,1,0
tashkent,samarkand,292.9,motorcycle,2025-11-17,9,monday,clouds,7.0,medium,6.54,17,47,11,0,1,0
tashkent,samarkand,292.9,pickup,2026-01-05,5,monday,mist,7.0,low,4.03,5,2,1,0,0,1
tashkent,samarkand,292.9,truck,2025-12-17,5,wednesday,clouds,7.0,low,5.62,17,51,12,0,0,1
tashkent,samarkand,292.9,pickup,2025-12-27,20,saturday,clouds,4.7,low,4.19,27,52,12,1,0,0
tashkent,samarkand,292.9,van,2026-01-02,6,friday,mist,4.7,low,4.3,2,1,1,0,0,0
tashkent,samarkand,292.9,car,2025-12-30,2,tuesday,mist,4.7,low,3.79,30,1,12,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-11-10,10,monday,mist,7.0,low,4.37,10,46,11,0,1,0
tashkent,samarkand,292.9,pickup,2025-12-01,23,monday,clouds,7.0,low,4.2,1,49,12,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-11-13,23,thursday,clouds,7.0,low,4.89,13,46,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-18,1,thursday,mist,7.0,low,4.0,18,51,12,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-28,16,sunday,mist,4.7,low,4.6,28,52,12,1,0,0
tashkent,samarkand,292.9,van,2026-01-03,11,saturday,clouds,4.7,low,4.61,3,1,1,1,0,0
tashkent,samarkand,292.9,van,2026-01-03,17,saturday,clouds,7.0,medium,6.15,3,1,1,1,1,0
tashkent,samarkand,292.9,car,2025-11-14,21,friday,clouds,4.7,low,4.11,14,46,11,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-29,10,monday,clouds,4.7,low,5.0,29,1,12,0,1,0
tashkent,samarkand,292.9,truck,2025-11-08,11,saturday,mist,7.0,low,4.75,8,45,11,1,0,0
tashkent,samarkand,292.9,truck,2025-11-19,12,wednesday,mist,4.7,low,4.95,19,47,11,0,0,0
tashkent,samarkand,292.9,van,2025-11-25,1,tuesday,clouds,4.7,low,4.44,25,48,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-08,3,monday,clouds,4.7,low,4.51,8,50,12,0,0,1
tashkent,samarkand,292.9,truck,2025-12-10,18,wednesday,clouds,4.7,medium,6.72,10,50,12,0,1,0
tashkent,samarkand,292.9,truck,2025-11-11,12,tuesday,clouds,7.0,low,5.5,11,46,11,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-23,1,sunday,clouds,7.0,low,5.03,23,47,11,1,0,1
tashkent,samarkand,292.9,car,2025-12-18,23,thursday,mist,4.7,low,3.61,18,51,12,0,0,1
tashkent,samarkand,292.9,van,2025-11-28,11,friday,mist,4.7,low,4.15,28,48,11,0,0,0
tashkent,samarkand,292.9,truck,2025-11-10,3,monday,clouds,4.7,low,5.37,10,46,11,0,0,1
tashkent,samarkand,292.9,car,2025-12-23,22,tuesday,mist,7.0,low,3.78,23,52,12,0,0,1
tashkent,samarkand,292.9,van,2025-12-07,7,sunday,clouds,4.7,medium,6.02,7,49,12,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-14,3,friday,clouds,7.0,low,4.94,14,46,11,0,0,1
tashkent,samarkand,292.9,truck,2026-01-03,19,saturday,mist,4.7,medium,6.4,3,1,1,1,1,0
tashkent,samarkand,292.9,car,2026-01-02,0,friday,mist,7.0,low,3.58,2,1,1,0,0,1
tashkent,samarkand,292.9,van,2025-12-19,23,friday,clouds,7.0,low,4.39,19,51,12,0,0,1
tashkent,samarkand,292.9,van,2025-11-27,5,thursday,clouds,7.0,low,4.71,27,48,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-30,21,tuesday,clouds,7.0,low,4.43,30,1,12,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-21,2,sunday,clouds,4.7,low,5.03,21,51,12,1,0,1
tashkent,samarkand,292.9,van,2025-12-09,9,tuesday,mist,7.0,medium,5.56,9,50,12,0,1,0
tashkent,samarkand,292.9,truck,2025-12-06,13,saturday,clouds,7.0,low,5.63,6,49,12,1,0,0
tashkent,samarkand,292.9,car,2025-12-11,4,thursday,mist,7.0,low,3.83,11,50,12,0,0,1
tashkent,samarkand,292.9,van,2025-11-22,19,saturday,mist,4.7,medium,5.18,22,47,11,1,1,0
tashkent,samarkand,292.9,car,2025-11-15,7,saturday,mist,4.7,medium,4.83,15,46,11,1,0,0
tashkent,samarkand,292.9,truck,2025-12-21,5,sunday,clouds,4.7,low,5.4,21,51,12,1,0,1
tashkent,samarkand,292.9,pickup,2025-11-24,22,monday,clouds,4.7,low,4.36,24,48,11,0,0,1
tashkent,samarkand,292.9,van,2025-11-20,4,thursday,clouds,7.0,low,4.42,20,47,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-11,18,thursday,mist,4.7,medium,5.34,11,50,12,0,1,0
tashkent,samarkand,292.9,truck,2025-12-30,0,tuesday,clouds,7.0,low,5.45,30,1,12,0,0,1
tashkent,samarkand,292.9,car,2025-11-26,11,wednesday,mist,7.0,low,3.74,26,48,11,0,0,0
tashkent,samarkand,292.9,van,2025-12-07,12,sunday,mist,7.0,low,3.98,7,49,12,1,0,0
tashkent,samarkand,292.9,pickup,2026-01-02,16,friday,mist,4.7,low,4.06,2,1,1,0,0,0
tashkent,samarkand,292.9,car,2025-11-26,19,wednesday,clouds,7.0,medium,5.05,26,48,11,0,1,0
tashkent,samarkand,292.9,car,2026-01-01,16,thursday,clouds,4.7,low,4.18,1,1,1,0,0,0
tashkent,samarkand,292.9,car,2025-11-09,9,sunday,clouds,4.7,medium,5.0,9,45,11,1,1,0
tashkent,samarkand,292.9,van,2025-12-07,4,sunday,clouds,4.7,low,4.72,7,49,12,1,0,1
tashkent,samarkand,292.9,van,2025-11-06,7,thursday,mist,4.7,medium,5.37,6,45,11,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-13,4,saturday,mist,4.7,low,4.64,13,50,12,1,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-18,10,thursday,clouds,7.0,low,5.17,18,51,12,0,1,0
tashkent,samarkand,292.9,van,2025-12-18,23,thursday,clouds,4.7,low,4.52,18,51,12,0,0,1
tashkent,samarkand,292.9,motorcycle,2026-01-03,8,saturday,clouds,4.7,medium,6.59,3,1,1,1,1,0
tashkent,samarkand,292.9,pickup,2026-01-01,13,thursday,clouds,4.7,low,4.27,1,1,1,0,0,0
tashkent,samarkand,292.9,van,2025-11-20,17,thursday,clouds,4.7,medium,6.18,20,47,11,0,1,0
tashkent,samarkand,292.9,pickup,2025-11-27,13,thursday,mist,7.0,low,3.79,27,48,11,0,0,0
tashkent,samarkand,292.9,van,2025-12-05,13,friday,clouds,7.0,low,4.82,5,49,12,0,0,0
tashkent,samarkand,292.9,van,2025-11-08,0,saturday,mist,4.7,low,4.16,8,45,11,1,0,1
tashkent,samarkand,292.9,motorcycle,2025-11-24,10,monday,clouds,4.7,low,5.15,24,48,11,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-12-22,5,monday,clouds,7.0,low,4.98,22,52,12,0,0,1
tashkent,samarkand,292.9,car,2025-11-22,1,saturday,clouds,4.7,low,4.16,22,47,11,1,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-14,4,sunday,clouds,7.0,low,4.96,14,50,12,1,0,1
tashkent,samarkand,292.9,pickup,2025-12-22,0,monday,mist,4.7,low,3.81,22,52,12,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-26,11,friday,mist,4.7,low,4.65,26,52,12,0,0,0
tashkent,samarkand,292.9,truck,2025-11-17,22,monday,mist,7.0,low,5.01,17,47,11,0,0,1
tashkent,samarkand,292.9,truck,2025-11-08,22,saturday,mist,4.7,low,5.08,8,45,11,1,0,1
tashkent,samarkand,292.9,van,2025-11-30,5,sunday,clouds,7.0,low,4.55,30,48,11,1,0,1
tashkent,samarkand,292.9,van,2025-11-21,15,friday,clouds,4.7,low,4.79,21,47,11,0,0,0
tashkent,samarkand,292.9,motorcycle,2026-01-04,8,sunday,mist,4.7,medium,5.8,4,1,1,1,1,0
tashkent,samarkand,292.9,motorcycle,2025-11-22,1,saturday,mist,4.7,low,4.49,22,47,11,1,0,1
tashkent,samarkand,292.9,van,2025-12-27,6,saturday,clouds,7.0,low,4.45,27,52,12,1,0,0
tashkent,samarkand,292.9,car,2025-12-17,13,wednesday,clouds,4.7,low,4.12,17,51,12,0,0,0
tashkent,samarkand,292.9,van,2025-11-11,11,tuesday,clouds,4.7,low,4.61,11,46,11,0,0,0
tashkent,samarkand,292.9,van,2025-11-21,5,friday,mist,7.0,low,4.25,21,47,11,0,0,1
tashkent,samarkand,292.9,pickup,2025-11-30,11,sunday,mist,4.7,low,3.93,30,48,11,1,0,0
tashkent,samarkand,292.9,van,2026-01-02,12,friday,mist,7.0,low,4.04,2,1,1,0,0,0
tashkent,samarkand,292.9,truck,2025-11-24,8,monday,clouds,7.0,medium,6.71,24,48,11,0,1,0
tashkent,samarkand,292.9,van,2025-12-22,6,monday,mist,4.7,low,4.35,22,52,12,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-29,0,monday,clouds,4.7,low,5.12,29,1,12,0,0,1
tashkent,samarkand,292.9,truck,2025-12-01,3,monday,clouds,7.0,low,5.34,1,49,12,0,0,1
tashkent,samarkand,292.9,truck,2026-01-04,12,sunday,clouds,7.0,low,5.27,4,1,1,1,0,0
tashkent,samarkand,292.9,pickup,2025-11-17,18,monday,mist,4.7,medium,4.96,17,47,11,0,1,0
tashkent,samarkand,292.9,van,2025-11-28,9,friday,mist,7.0,medium,5.55,28,48,11,0,1,0
tashkent,samarkand,292.9,pickup,2026-01-05,1,monday,mist,4.7,low,3.86,5,2,1,0,0,1
tashkent,samarkand,292.9,car,2025-12-22,11,monday,clouds,7.0,low,3.89,22,52,12,0,0,0
tashkent,samarkand,292.9,van,2025-11-24,0,monday,clouds,4.7,low,4.51,24,48,11,0,0,1
tashkent,samarkand,292.9,car,2025-11-25,6,tuesday,mist,7.0,low,3.67,25,48,11,0,0,0
tashkent,samarkand,292.9,motorcycle,2026-01-02,1,friday,clouds,4.7,low,5.03,2,1,1,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-11,21,thursday,mist,4.7,low,4.44,11,50,12,0,0,0
tashkent,samarkand,292.9,car,2025-11-25,10,tuesday,clouds,7.0,low,4.0,25,48,11,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-12-30,11,tuesday,clouds,7.0,low,4.9,30,1,12,0,0,0
tashkent,samarkand,292.9,van,2026-01-04,5,sunday,mist,7.0,low,4.09,4,1,1,1,0,1
tashkent,samarkand,292.9,car,2025-12-19,15,friday,clouds,4.7,low,3.95,19,51,12,0,0,0
tashkent,samarkand,292.9,truck,2025-11-07,11,friday,clouds,7.0,low,5.46,7,45,11,0,0,0
tashkent,samarkand,292.9,car,2025-11-21,8,friday,clouds,4.7,medium,5.15,21,47,11,0,1,0
tashkent,samarkand,292.9,van,2025-12-24,12,wednesday,mist,7.0,low,4.07,24,52,12,0,0,0
tashkent,samarkand,292.9,car,2025-12-01,8,monday,clouds,7.0,medium,5.03,1,49,12,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-11-10,0,monday,mist,7.0,low,4.67,10,46,11,0,0,1
tashkent,samarkand,292.9,truck,2025-11-18,13,tuesday,mist,4.7,low,4.95,18,47,11,0,0,0
tashkent,samarkand,292.9,pickup,2025-11-12,0,wednesday,clouds,4.7,low,4.17,12,46,11,0,0,1
tashkent,samarkand,292.9,car,2025-11-23,3,sunday,mist,7.0,low,3.71,23,47,11,1,0,1
tashkent,samarkand,292.9,van,2025-12-04,12,thursday,clouds,7.0,low,4.71,4,49,12,0,0,0
tashkent,samarkand,292.9,van,2025-11-11,10,tuesday,mist,7.0,low,4.18,11,46,11,0,1,0
tashkent,samarkand,292.9,truck,2025-12-14,4,sunday,clouds,7.0,low,5.4,14,50,12,1,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-11,4,thursday,clouds,7.0,low,4.96,11,50,12,0,0,1
tashkent,samarkand,292.9,car,2025-12-19,13,friday,mist,4.7,low,3.58,19,51,12,0,0,0
tashkent,samarkand,292.9,van,2025-11-21,15,friday,clouds,7.0,low,4.76,21,47,11,0,0,0
tashkent,samarkand,292.9,truck,2026-01-05,23,monday,mist,4.7,low,5.11,5,2,1,0,0,1
tashkent,samarkand,292.9,pickup,2025-12-20,1,saturday,clouds,4.7,low,4.32,20,51,12,1,0,1
tashkent,samarkand,292.9,car,2025-12-17,18,wednesday,clouds,4.7,medium,5.21,17,51,12,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-12-24,0,wednesday,clouds,4.7,low,5.11,24,52,12,0,0,1
tashkent,samarkand,292.9,van,2025-12-05,9,friday,clouds,7.0,medium,5.74,5,49,12,0,1,0
tashkent,samarkand,292.9,truck,2025-11-26,22,wednesday,mist,4.7,low,4.82,26,48,11,0,0,1
tashkent,samarkand,292.9,van,2026-01-02,11,friday,mist,4.7,low,4.15,2,1,1,0,0,0
tashkent,samarkand,292.9,truck,2025-11-10,7,monday,mist,7.0,medium,6.21,10,46,11,0,0,0
tashkent,samarkand,292.9,van,2025-12-26,12,friday,clouds,4.7,low,4.82,26,52,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-12-13,13,saturday,mist,7.0,low,3.72,13,50,12,1,0,0
tashkent,samarkand,292.9,truck,2025-12-20,15,saturday,mist,7.0,low,4.75,20,51,12,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-19,11,friday,clouds,4.7,low,5.12,19,51,12,0,0,0
tashkent,samarkand,292.9,truck,2025-11-15,21,saturday,clouds,4.7,low,5.11,15,46,11,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-23,12,tuesday,mist,7.0,low,4.29,23,52,12,0,0,0
tashkent,samarkand,292.9,motorcycle,2026-01-03,1,saturday,mist,4.7,low,4.35,3,1,1,1,0,1
tashkent,samarkand,292.9,pickup,2025-11-26,12,wednesday,mist,7.0,low,3.9,26,48,11,0,0,0
tashkent,samarkand,292.9,pickup,2025-11-19,6,wednesday,clouds,7.0,low,4.23,19,47,11,0,0,0
tashkent,samarkand,292.9,truck,2025-12-09,9,tuesday,clouds,4.7,medium,7.13,9,50,12,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-12-16,11,tuesday,clouds,4.7,low,5.03,16,51,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-11-15,0,saturday,clouds,4.7,low,4.16,15,46,11,1,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-20,16,saturday,clouds,7.0,low,5.09,20,51,12,1,0,0
tashkent,samarkand,292.9,van,2025-11-13,8,thursday,mist,7.0,medium,5.71,13,46,11,0,1,0
tashkent,samarkand,292.9,truck,2025-12-21,10,sunday,mist,4.7,low,4.8,21,51,12,1,1,0
tashkent,samarkand,292.9,car,2025-11-26,14,wednesday,clouds,4.7,low,4.09,26,48,11,0,0,0
tashkent,samarkand,292.9,truck,2025-11-08,10,saturday,clouds,4.7,low,5.12,8,45,11,1,1,0
tashkent,samarkand,292.9,van,2025-12-28,20,sunday,mist,4.7,low,4.35,28,52,12,1,0,0
tashkent,samarkand,292.9,pickup,2025-11-11,17,tuesday,mist,4.7,medium,4.86,11,46,11,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-11-23,13,sunday,clouds,7.0,low,5.06,23,47,11,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-11,9,thursday,clouds,4.7,medium,6.35,11,50,12,0,1,0
tashkent,samarkand,292.9,truck,2025-11-12,3,wednesday,clouds,7.0,low,5.47,12,46,11,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-11-13,2,thursday,mist,7.0,low,4.5,13,46,11,0,0,1
tashkent,samarkand,292.9,van,2025-11-26,8,wednesday,mist,7.0,medium,5.27,26,48,11,0,1,0
tashkent,samarkand,292.9,pickup,2025-11-09,15,sunday,mist,7.0,low,3.81,9,45,11,1,0,0
tashkent,samarkand,292.9,pickup,2025-12-18,13,thursday,mist,7.0,low,3.92,18,51,12,0,0,0
tashkent,samarkand,292.9,car,2025-12-12,0,friday,mist,7.0,low,3.48,12,50,12,0,0,1
tashkent,samarkand,292.9,car,2025-11-19,21,wednesday,clouds,4.7,low,4.21,19,47,11,0,0,0
tashkent,samarkand,292.9,pickup,2025-12-14,15,sunday,mist,4.7,low,3.86,14,50,12,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-06,21,thursday,clouds,7.0,low,5.05,6,45,11,0,0,0
tashkent,samarkand,292.9,truck,2025-11-10,14,monday,clouds,4.7,low,5.26,10,46,11,0,0,0
tashkent,samarkand,292.9,pickup,2025-12-14,14,sunday,clouds,7.0,low,4.47,14,50,12,1,0,0
tashkent,samarkand,292.9,truck,2025-12-15,21,monday,mist,7.0,low,4.84,15,51,12,0,0,0
tashkent,samarkand,292.9,truck,2026-01-01,15,thursday,mist,4.7,low,4.87,1,1,1,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-13,15,saturday,clouds,4.7,low,5.15,13,50,12,1,0,0
tashkent,samarkand,292.9,truck,2025-12-31,22,wednesday,mist,7.0,low,4.71,31,1,12,0,0,1
tashkent,samarkand,292.9,car,2025-11-19,22,wednesday,clouds,4.7,low,3.85,19,47,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-21,7,sunday,clouds,4.7,medium,5.94,21,51,12,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-20,2,thursday,clouds,7.0,low,4.9,20,47,11,0,0,1
tashkent,samarkand,292.9,pickup,2025-12-03,1,wednesday,clouds,4.7,low,4.23,3,49,12,0,0,1
tashkent,samarkand,292.9,car,2025-12-03,6,wednesday,clouds,4.7,low,4.13,3,49,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-11-21,10,friday,clouds,7.0,low,4.48,21,47,11,0,1,0
tashkent,samarkand,292.9,car,2025-12-09,16,tuesday,clouds,7.0,low,4.05,9,50,12,0,0,0
tashkent,samarkand,292.9,truck,2025-12-16,0,tuesday,clouds,7.0,low,5.29,16,51,12,0,0,1
tashkent,samarkand,292.9,pickup,2025-12-10,21,wednesday,mist,4.7,low,3.78,10,50,12,0,0,0
tashkent,samarkand,292.9,van,2025-11-22,21,saturday,mist,7.0,low,4.22,22,47,11,1,0,0
tashkent,samarkand,292.9,car,2025-12-21,11,sunday,mist,4.7,low,3.59,21,51,12,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-10,7,wednesday,clouds,4.7,medium,6.17,10,50,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-11-29,2,saturday,clouds,7.0,low,4.24,29,48,11,1,0,1
tashkent,samarkand,292.9,truck,2025-12-05,2,friday,mist,7.0,low,4.64,5,49,12,0,0,1
tashkent,samarkand,292.9,motorcycle,2026-01-03,23,saturday,clouds,4.7,low,4.85,3,1,1,1,0,1
tashkent,samarkand,292.9,truck,2025-11-14,8,friday,clouds,4.7,medium,7.19,14,46,11,0,1,0
tashkent,samarkand,292.9,van,2025-11-07,18,friday,clouds,7.0,medium,5.81,7,45,11,0,1,0
tashkent,samarkand,292.9,truck,2025-11-19,8,wednesday,mist,4.7,medium,6.5,19,47,11,0,1,0
tashkent,samarkand,292.9,pickup,2025-11-07,13,friday,clouds,7.0,low,4.2,7,45,11,0,0,0
tashkent,samarkand,292.9,car,2026-01-04,15,sunday,clouds,4.7,low,3.97,4,1,1,1,0,0
tashkent,samarkand,292.9,pickup,2025-11-06,9,thursday,clouds,4.7,medium,5.78,6,45,11,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-11-13,3,thursday,clouds,4.7,low,4.74,13,46,11,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-11-12,22,wednesday,clouds,7.0,low,4.96,12,46,11,0,0,1
tashkent,samarkand,292.9,truck,2025-12-14,21,sunday,clouds,4.7,low,5.43,14,50,12,1,0,0
tashkent,samarkand,292.9,pickup,2025-11-15,12,saturday,mist,4.7,low,3.73,15,46,11,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-07,5,friday,clouds,7.0,low,4.77,7,45,11,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-01,13,monday,clouds,4.7,low,5.01,1,49,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-12-08,6,monday,clouds,4.7,low,4.31,8,50,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-12-20,22,saturday,mist,7.0,low,3.98,20,51,12,1,0,1
tashkent,samarkand,292.9,pickup,2025-12-15,20,monday,mist,4.7,low,3.76,15,51,12,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-04,7,thursday,clouds,7.0,medium,6.2,4,49,12,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-07,18,friday,clouds,7.0,medium,6.21,7,45,11,0,1,0
tashkent,samarkand,292.9,motorcycle,2025-11-13,2,thursday,clouds,4.7,low,4.86,13,46,11,0,0,1
tashkent,samarkand,292.9,pickup,2025-12-24,5,wednesday,mist,4.7,low,3.72,24,52,12,0,0,1
tashkent,samarkand,292.9,car,2025-11-25,20,tuesday,clouds,4.7,low,3.89,25,48,11,0,0,0
tashkent,samarkand,292.9,van,2025-11-08,6,saturday,mist,4.7,low,4.15,8,45,11,1,0,0
tashkent,samarkand,292.9,car,2025-11-08,4,saturday,clouds,4.7,low,3.83,8,45,11,1,0,1
tashkent,samarkand,292.9,car,2025-12-30,0,tuesday,clouds,7.0,low,3.83,30,1,12,0,0,1
tashkent,samarkand,292.9,pickup,2025-12-20,6,saturday,mist,7.0,low,3.93,20,51,12,1,0,0
tashkent,samarkand,292.9,van,2025-12-19,19,friday,clouds,4.7,medium,6.28,19,51,12,0,1,0
tashkent,samarkand,292.9,pickup,2025-11-18,22,tuesday,clouds,4.7,low,4.17,18,47,11,0,0,1
tashkent,samarkand,292.9,van,2025-12-25,12,thursday,clouds,4.7,low,4.76,25,52,12,0,0,0
tashkent,samarkand,292.9,truck,2025-12-31,17,wednesday,clouds,7.0,medium,6.63,31,1,12,0,1,0
tashkent,samarkand,292.9,van,2025-11-27,17,thursday,clouds,7.0,medium,6.24,27,48,11,0,1,0
tashkent,samarkand,292.9,motorcycle,2026-01-03,17,saturday,mist,4.7,medium,5.78,3,1,1,1,1,0
tashkent,samarkand,292.9,truck,2025-11-16,17,sunday,mist,4.7,medium,6.54,16,46,11,1,1,0
tashkent,samarkand,292.9,motorcycle,2025-12-20,14,saturday,clouds,7.0,low,5.04,20,51,12,1,0,0
tashkent,samarkand,292.9,pickup,2025-12-02,21,tuesday,clouds,4.7,low,4.3,2,49,12,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-07,6,sunday,clouds,4.7,low,4.81,7,49,12,1,0,0
tashkent,samarkand,292.9,motorcycle,2025-12-01,11,monday,mist,7.0,low,4.72,1,49,12,0,0,0
tashkent,samarkand,292.9,pickup,2025-11-26,19,wednesday,mist,4.7,medium,5.14,26,48,11,0,1,0
tashkent,samarkand,292.9,pickup,2025-12-24,4,wednesday,mist,7.0,low,4.07,24,52,12,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-11-19,15,wednesday,clouds,7.0,low,4.74,19,47,11,0,0,0
tashkent,samarkand,292.9,motorcycle,2025-11-13,0,thursday,clouds,4.7,low,5.01,13,46,11,0,0,1
tashkent,samarkand,292.9,motorcycle,2025-12-08,0,monday,mist,7.0,low,4.65,8,50,12,0,0,1
tashkent,samarkand,292.9,pickup,2025-11-20,8,thursday,clouds,7.0,medium,5.44,20,47,11,0,1,0
tashkent,samarkand,292.9,truck,2025-12-22,8,monday,mist,7.0,medium,6.51,22,52,12,0,1,0
tashkent,samarkand,292.9,van,2025-12-01,19,monday,clouds,4.7,medium,5.73,1,49,12,0,1,0
