order_id,origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours
ORD-20260105133858-8355,Tashkent,Samarkand,292.9,Truck,2025-11-24,21,Monday,Clouds,7.0,Low,5.32
ORD-20260105133858-4981,Tashkent,Samarkand,292.9,Motorcycle,2025-11-14,21,Friday,Mist,4.7,Low,4.34
ORD-20260105133858-3429,Tashkent,Samarkand,292.9,Motorcycle,2025-11-29,15,Saturday,Mist,4.7,Low,4.28
ORD-20260105133858-6336,Tashkent,Samarkand,292.9,Pickup,2025-12-03,23,Wednesday,Mist,4.7,Low,3.93
ORD-20260105133858-1974,Tashkent,Samarkand,292.9,Pickup,2025-12-24,18,Wednesday,Clouds,7.0,Medium,5.54
ORD-20260105133858-8188,Tashkent,Samarkand,292.9,Truck,2025-11-25,21,Tuesday,Clouds,4.7,Low,5.55
ORD-20260105133858-5169,Tashkent,Samarkand,292.9,Van,2025-12-26,22,Friday,Mist,7.0,Low,4.16
ORD-20260105133858-9846,Tashkent,Samarkand,292.9,Motorcycle,2025-11-13,17,Thursday,Mist,7.0,Medium,5.99
ORD-20260105133858-7217,Tashkent,Samarkand,292.9,Car,2025-11-10,18,Monday,Clouds,7.0,Medium,5.32
ORD-20260105133858-4702,Tashkent,Samarkand,292.9,Van,2025-11-10,11,Monday,Mist,7.0,Low,4.06
ORD-20260105133858-5791,Tashkent,Samarkand,292.9,Van,2025-11-06,1,Thursday,Mist,4.7,Low,4.0
ORD-20260105133858-1633,Tashkent,Samarkand,292.9,Motorcycle,2025-12-28,18,Sunday,Mist,4.7,Medium,5.63
ORD-20260105133858-1889,Tashkent,Samarkand,292.9,Van,2025-11-06,16,Thursday,Clouds,7.0,Low,4.6
ORD-20260105133858-1949,Tashkent,Samarkand,292.9,Pickup,2025-12-05,16,Friday,Clouds,4.7,Low,4.11
ORD-20260105133858-1504,Tashkent,Samarkand,292.9,Car,2025-11-12,1,Wednesday,Mist,7.0,Low,3.54
ORD-20260105133858-7811,Tashkent,Samarkand,292.9,Truck,2025-12-02,3,Tuesday,Mist,4.7,Low,4.94
ORD-20260105133858-1186,Tashkent,Samarkand,292.9,Car,2025-12-29,9,Monday,Mist,4.7,Medium,4.54
ORD-20260105133858-7729,Tashkent,Samarkand,292.9,Pickup,2025-12-26,7,Friday,Mist,4.7,Medium,5.1
ORD-20260105133858-7231,Tashkent,Samarkand,292.9,Car,2025-11-27,14,Thursday,Mist,4.7,Low,3.77
ORD-20260105133858-2342,Tashkent,Samarkand,292.9,Truck,2025-12-08,9,Monday,Clouds,4.7,Medium,7.02
ORD-20260105133858-2575,Tashkent,Samarkand,292.9,Motorcycle,2025-12-30,19,Tuesday,Mist,7.0,Medium,5.91
ORD-20260105133858-2533,Tashkent,Samarkand,292.9,Truck,2025-11-07,8,Friday,Clouds,4.7,Medium,7.0
ORD-20260105133858-7370,Tashkent,Samarkand,292.9,Pickup,2025-11-19,21,Wednesday,Mist,7.0,Low,4.09
ORD-20260105133858-2949,Tashkent,Samarkand,292.9,Car,2025-11-06,4,Thursday,Clouds,4.7,Low,3.94
ORD-20260105133858-5768,Tashkent,Samarkand,292.9,Motorcycle,2026-01-05,0,Monday,Mist,4.7,Low,4.47
ORD-20260105133858-4140,Tashkent,Samarkand,292.9,Pickup,2025-11-17,5,Monday,Clouds,4.7,Low,4.16
ORD-20260105133858-7665,Tashkent,Samarkand,292.9,Truck,2025-12-17,15,Wednesday,Mist,7.0,Low,4.7
ORD-20260105133858-8525,Tashkent,Samarkand,292.9,Car,2025-11-06,2,Thursday,Clouds,4.7,Low,4.22
ORD-20260105133858-3718,Tashkent,Samarkand,292.9,Van,2025-12-26,10,Friday,Clouds,4.7,Low,4.58
ORD-20260105133858-2456,Tashkent,Samarkand,292.9,Truck,2025-12-10,12,Wednesday,Mist,4.7,Low,4.82
ORD-20260105133858-3759,Tashkent,Samarkand,292.9,Van,2025-12-05,4,Friday,Mist,4.7,Low,4.0
ORD-20260105133858-7300,Tashkent,Samarkand,292.9,Pickup,2025-11-21,1,Friday,Mist,7.0,Low,3.92
ORD-20260105133858-5818,Tashkent,Samarkand,292.9,Van,2025-12-04,11,Thursday,Mist,7.0,Low,4.01
ORD-20260105133858-6785,Tashkent,Samarkand,292.9,Motorcycle,2025-11-18,16,Tuesday,Clouds,4.7,Low,5.03
ORD-20260105133858-5219,Tashkent,Samarkand,292.9,Pickup,2025-11-25,16,Tuesday,Clouds,4.7,Low,4.22
ORD-20260105133858-9960,Tashkent,Samarkand,292.9,Motorcycle,2026-01-04,18,Sunday,Mist,4.7,Medium,6.03
ORD-20260105133858-6939,Tashkent,Samarkand,292.9,Van,2025-12-08,6,Monday,Clouds,4.7,Low,4.7
ORD-20260105133858-5134,Tashkent,Samarkand,292.9,Pickup,2025-12-05,7,Friday,Clouds,4.7,Medium,5.69
ORD-20260105133858-8900,Tashkent,Samarkand,292.9,Van,2025-12-04,21,Thursday,Mist,4.7,Low,4.32
ORD-20260105133858-1280,Tashkent,Samarkand,292.9,Pickup,2025-12-02,22,Tuesday,Clouds,4.7,Low,4.37
ORD-20260105133858-9681,Tashkent,Samarkand,292.9,Pickup,2025-11-12,19,Wednesday,Clouds,7.0,Medium,5.58
ORD-20260105133858-2941,Tashkent,Samarkand,292.9,Car,2025-12-06,18,Saturday,Clouds,7.0,Medium,5.48
ORD-20260105133858-1486,Tashkent,Samarkand,292.9,Motorcycle,2025-11-25,19,Tuesday,Clouds,7.0,Medium,6.19
ORD-20260105133858-9839,Tashkent,Samarkand,292.9,Pickup,2025-11-12,22,Wednesday,Clouds,7.0,Low,4.12
ORD-20260105133858-4336,Tashkent,Samarkand,292.9,Van,2025-12-20,14,Saturday,Mist,7.0,Low,4.11
ORD-20260105133858-8051,Tashkent,Samarkand,292.9,Motorcycle,2025-11-19,0,Wednesday,Mist,4.7,Low,4.65
ORD-20260105133858-9443,Tashkent,Samarkand,292.9,Van,2026-01-01,22,Thursday,Clouds,4.7,Low,4.77
ORD-20260105133858-2595,Tashkent,Samarkand,292.9,Van,2025-12-14,19,Sunday,Clouds,4.7,Medium,5.9
ORD-20260105133858-2671,Tashkent,Samarkand,292.9,Pickup,2026-01-03,16,Saturday,Mist,4.7,Low,3.87
ORD-20260105133858-9382,Tashkent,Samarkand,292.9,Pickup,2025-12-23,19,Tuesday,Clouds,4.7,Medium,5.77
ORD-20260105133858-6287,Tashkent,Samarkand,292.9,Van,2025-11-09,6,Sunday,Clouds,4.7,Low,4.45
ORD-20260105133858-6582,Tashkent,Samarkand,292.9,Motorcycle,2026-01-03,7,Saturday,Clouds,4.7,Medium,6.44
ORD-20260105133858-4491,Tashkent,Samarkand,292.9,Car,2025-11-06,15,Thursday,Clouds,4.7,Low,4.12
ORD-20260105133858-1561,Tashkent,Samarkand,292.9,Van,2025-12-06,17,Saturday,Clouds,7.0,Medium,5.73
ORD-20260105133858-2695,Tashkent,Samarkand,292.9,Car,2025-11-14,10,Friday,Mist,4.7,Low,3.55
ORD-20260105133858-2780,Tashkent,Samarkand,292.9,Motorcycle,2025-11-25,5,Tuesday,Clouds,7.0,Low,4.82
ORD-20260105133858-9358,Tashkent,Samarkand,292.9,Van,2025-12-19,1,Friday,Mist,7.0,Low,4.39
ORD-20260105133858-5287,Tashkent,Samarkand,292.9,Motorcycle,2025-11-13,11,Thursday,Clouds,7.0,Low,5.08
ORD-20260105133858-6828,Tashkent,Samarkand,292.9,Truck,2025-11-16,12,Sunday,Mist,7.0,Low,4.74
ORD-20260105133858-3363,Tashkent,Samarkand,292.9,Pickup,2025-12-13,1,Saturday,Clouds,4.7,Low,4.49
ORD-20260105133858-3307,Tashkent,Samarkand,292.9,Pickup,2025-12-13,9,Saturday,Clouds,7.0,Medium,5.72
ORD-20260105133858-8651,Tashkent,Samarkand,292.9,Motorcycle,2025-11-17,9,Monday,Clouds,7.0,Medium,6.54
ORD-20260105133858-7327,Tashkent,Samarkand,292.9,Pickup,2026-01-05,5,Monday,Mist,7.0,Low,4.03
ORD-20260105133858-2457,Tashkent,Samarkand,292.9,Truck,2025-12-17,5,Wednesday,Clouds,7.0,Low,5.62
ORD-20260105133858-3410,Tashkent,Samarkand,292.9,Pickup,2025-12-27,20,Saturday,Clouds,4.7,Low,4.19
ORD-20260105133858-6290,Tashkent,Samarkand,292.9,Van,2026-01-02,6,Friday,Mist,4.7,Low,4.3
ORD-20260105133858-7958,Tashkent,Samarkand,292.9,Car,2025-12-30,2,Tuesday,Mist,4.7,Low,3.79
ORD-20260105133858-2470,Tashkent,Samarkand,292.9,Motorcycle,2025-11-10,10,Monday,Mist,7.0,Low,4.37
ORD-20260105133858-4160,Tashkent,Samarkand,292.9,Pickup,2025-12-01,23,Monday,Clouds,7.0,Low,4.2
ORD-20260105133858-7105,Tashkent,Samarkand,292.9,Motorcycle,2025-11-13,23,Thursday,Clouds,7.0,Low,4.89
ORD-20260105133858-9186,Tashkent,Samarkand,292.9,Van,2025-12-18,1,Thursday,Mist,7.0,Low,4.0
ORD-20260105133858-5969,Tashkent,Samarkand,292.9,Motorcycle,2025-12-28,16,Sunday,Mist,4.7,Low,4.6
ORD-20260105133858-5189,Tashkent,Samarkand,292.9,Van,2026-01-03,11,Saturday,Clouds,4.7,Low,4.61
ORD-20260105133858-3190,Tashkent,Samarkand,292.9,Van,2026-01-03,17,Saturday,Clouds,7.0,Medium,6.15
ORD-20260105133858-7934,Tashkent,Samarkand,292.9,Car,2025-11-14,21,Friday,Clouds,4.7,Low,4.11
ORD-20260105133858-2213,Tashkent,Samarkand,292.9,Motorcycle,2025-12-29,10,Monday,Clouds,4.7,Low,5.0
ORD-20260105133858-5782,Tashkent,Samarkand,292.9,Truck,2025-11-08,11,Saturday,Mist,7.0,Low,4.75
ORD-20260105133858-6902,Tashkent,Samarkand,292.9,Truck,2025-11-19,12,Wednesday,Mist,4.7,Low,4.95
ORD-20260105133858-8481,Tashkent,Samarkand,292.9,Van,2025-11-25,1,Tuesday,Clouds,4.7,Low,4.44
ORD-20260105133858-4630,Tashkent,Samarkand,292.9,Van,2025-12-08,3,Monday,Clouds,4.7,Low,4.51
ORD-20260105133858-3031,Tashkent,Samarkand,292.9,Truck,2025-12-10,18,Wednesday,Clouds,4.7,Medium,6.72
ORD-20260105133858-8078,Tashkent,Samarkand,292.9,Truck,2025-11-11,12,Tuesday,Clouds,7.0,Low,5.5
ORD-20260105133858-3435,Tashkent,Samarkand,292.9,Motorcycle,2025-11-23,1,Sunday,Clouds,7.0,Low,5.03
ORD-20260105133858-2595,Tashkent,Samarkand,292.9,Car,2025-12-18,23,Thursday,Mist,4.7,Low,3.61
ORD-20260105133858-9347,Tashkent,Samarkand,292.9,Van,2025-11-28,11,Friday,Mist,4.7,Low,4.15
ORD-20260105133858-9228,Tashkent,Samarkand,292.9,Truck,2025-11-10,3,Monday,Clouds,4.7,Low,5.37
ORD-20260105133858-1218,Tashkent,Samarkand,292.9,Car,2025-12-23,22,Tuesday,Mist,7.0,Low,3.78
ORD-20260105133858-8121,Tashkent,Samarkand,292.9,Van,2025-12-07,7,Sunday,Clouds,4.7,Medium,6.02
ORD-20260105133858-9112,Tashkent,Samarkand,292.9,Motorcycle,2025-11-14,3,Friday,Clouds,7.0,Low,4.94
ORD-20260105133858-8456,Tashkent,Samarkand,292.9,Truck,2026-01-03,19,Saturday,Mist,4.7,Medium,6.4
ORD-20260105133858-5175,Tashkent,Samarkand,292.9,Car,2026-01-02,0,Friday,Mist,7.0,Low,3.58
ORD-20260105133858-8384,Tashkent,Samarkand,292.9,Van,2025-12-19,23,Friday,Clouds,7.0,Low,4.39
ORD-20260105133858-5011,Tashkent,Samarkand,292.9,Van,2025-11-27,5,Thursday,Clouds,7.0,Low,4.71
ORD-20260105133858-8816,Tashkent,Samarkand,292.9,Van,2025-12-30,21,Tuesday,Clouds,7.0,Low,4.43
ORD-20260105133858-1243,Tashkent,Samarkand,292.9,Motorcycle,2025-12-21,2,Sunday,Clouds,4.7,Low,5.03
ORD-20260105133858-7170,Tashkent,Samarkand,292.9,Van,2025-12-09,9,Tuesday,Mist,7.0,Medium,5.56
ORD-20260105133858-5827,Tashkent,Samarkand,292.9,Truck,2025-12-06,13,Saturday,Clouds,7.0,Low,5.63
ORD-20260105133858-7485,Tashkent,Samarkand,292.9,Car,2025-12-11,4,Thursday,Mist,7.0,Low,3.83
ORD-20260105133858-3886,Tashkent,Samarkand,292.9,Van,2025-11-22,19,Saturday,Mist,4.7,Medium,5.18
ORD-20260105133858-5265,Tashkent,Samarkand,292.9,Car,2025-11-15,7,Saturday,Mist,4.7,Medium,4.83
ORD-20260105133858-4834,Tashkent,Samarkand,292.9,Truck,2025-12-21,5,Sunday,Clouds,4.7,Low,5.4
ORD-20260105133858-3649,Tashkent,Samarkand,292.9,Pickup,2025-11-24,22,Monday,Clouds,4.7,Low,4.36
ORD-20260105133858-1236,Tashkent,Samarkand,292.9,Van,2025-11-20,4,Thursday,Clouds,7.0,Low,4.42
ORD-20260105133858-4676,Tashkent,Samarkand,292.9,Van,2025-12-11,18,Thursday,Mist,4.7,Medium,5.34
ORD-20260105133858-1980,Tashkent,Samarkand,292.9,Truck,2025-12-30,0,Tuesday,Clouds,7.0,Low,5.45
ORD-20260105133858-4342,Tashkent,Samarkand,292.9,Car,2025-11-26,11,Wednesday,Mist,7.0,Low,3.74
ORD-20260105133858-6893,Tashkent,Samarkand,292.9,Van,2025-12-07,12,Sunday,Mist,7.0,Low,3.98
ORD-20260105133858-6975,Tashkent,Samarkand,292.9,Pickup,2026-01-02,16,Friday,Mist,4.7,Low,4.06
ORD-20260105133858-9562,Tashkent,Samarkand,292.9,Car,2025-11-26,19,Wednesday,Clouds,7.0,Medium,5.05
ORD-20260105133858-1874,Tashkent,Samarkand,292.9,Car,2026-01-01,16,Thursday,Clouds,4.7,Low,4.18
ORD-20260105133858-1377,Tashkent,Samarkand,292.9,Car,2025-11-09,9,Sunday,Clouds,4.7,Medium,5.0
ORD-20260105133858-8417,Tashkent,Samarkand,292.9,Van,2025-12-07,4,Sunday,Clouds,4.7,Low,4.72
ORD-20260105133858-1001,Tashkent,Samarkand,292.9,Van,2025-11-06,7,Thursday,Mist,4.7,Medium,5.37
ORD-20260105133858-7696,Tashkent,Samarkand,292.9,Motorcycle,2025-12-13,4,Saturday,Mist,4.7,Low,4.64
ORD-20260105133858-3417,Tashkent,Samarkand,292.9,Motorcycle,2025-12-18,10,Thursday,Clouds,7.0,Low,5.17
ORD-20260105133858-2371,Tashkent,Samarkand,292.9,Van,2025-12-18,23,Thursday,Clouds,4.7,Low,4.52
ORD-20260105133858-8810,Tashkent,Samarkand,292.9,Motorcycle,2026-01-03,8,Saturday,Clouds,4.7,Medium,6.59
ORD-20260105133858-7249,Tashkent,Samarkand,292.9,Pickup,2026-01-01,13,Thursday,Clouds,4.7,Low,4.27
ORD-20260105133858-3408,Tashkent,Samarkand,292.9,Van,2025-11-20,17,Thursday,Clouds,4.7,Medium,6.18
ORD-20260105133858-3052,Tashkent,Samarkand,292.9,Pickup,2025-11-27,13,Thursday,Mist,7.0,Low,3.79
ORD-20260105133858-5553,Tashkent,Samarkand,292.9,Van,2025-12-05,13,Friday,Clouds,7.0,Low,4.82
ORD-20260105133858-1023,Tashkent,Samarkand,292.9,Van,2025-11-08,0,Saturday,Mist,4.7,Low,4.16
ORD-20260105133858-5043,Tashkent,Samarkand,292.9,Motorcycle,2025-11-24,10,Monday,Clouds,4.7,Low,5.15
ORD-20260105133858-2509,Tashkent,Samarkand,292.9,Motorcycle,2025-12-22,5,Monday,Clouds,7.0,Low,4.98
ORD-20260105133858-6819,Tashkent,Samarkand,292.9,Car,2025-11-22,1,Saturday,Clouds,4.7,Low,4.16
ORD-20260105133858-6406,Tashkent,Samarkand,292.9,Motorcycle,2025-12-14,4,Sunday,Clouds,7.0,Low,4.96
ORD-20260105133858-2424,Tashkent,Samarkand,292.9,Pickup,2025-12-22,0,Monday,Mist,4.7,Low,3.81
ORD-20260105133858-8767,Tashkent,Samarkand,292.9,Motorcycle,2025-12-26,11,Friday,Mist,4.7,Low,4.65
ORD-20260105133858-7313,Tashkent,Samarkand,292.9,Truck,2025-11-17,22,Monday,Mist,7.0,Low,5.01
ORD-20260105133858-9479,Tashkent,Samarkand,292.9,Truck,2025-11-08,22,Saturday,Mist,4.7,Low,5.08
ORD-20260105133858-3176,Tashkent,Samarkand,292.9,Van,2025-11-30,5,Sunday,Clouds,7.0,Low,4.55
ORD-20260105133858-6397,Tashkent,Samarkand,292.9,Van,2025-11-21,15,Friday,Clouds,4.7,Low,4.79
ORD-20260105133858-4772,Tashkent,Samarkand,292.9,Motorcycle,2026-01-04,8,Sunday,Mist,4.7,Medium,5.8
ORD-20260105133858-5965,Tashkent,Samarkand,292.9,Motorcycle,2025-11-22,1,Saturday,Mist,4.7,Low,4.49
ORD-20260105133858-4417,Tashkent,Samarkand,292.9,Van,2025-12-27,6,Saturday,Clouds,7.0,Low,4.45
ORD-20260105133858-4770,Tashkent,Samarkand,292.9,Car,2025-12-17,13,Wednesday,Clouds,4.7,Low,4.12
ORD-20260105133858-8271,Tashkent,Samarkand,292.9,Van,2025-11-11,11,Tuesday,Clouds,4.7,Low,4.61
ORD-20260105133858-6863,Tashkent,Samarkand,292.9,Van,2025-11-21,5,Friday,Mist,7.0,Low,4.25
ORD-20260105133858-6154,Tashkent,Samarkand,292.9,Pickup,2025-11-30,11,Sunday,Mist,4.7,Low,3.93
ORD-20260105133858-7535,Tashkent,Samarkand,292.9,Van,2026-01-02,12,Friday,Mist,7.0,Low,4.04
ORD-20260105133858-9065,Tashkent,Samarkand,292.9,Truck,2025-11-24,8,Monday,Clouds,7.0,Medium,6.71
ORD-20260105133858-2672,Tashkent,Samarkand,292.9,Van,2025-12-22,6,Monday,Mist,4.7,Low,4.35
ORD-20260105133858-2261,Tashkent,Samarkand,292.9,Motorcycle,2025-12-29,0,Monday,Clouds,4.7,Low,5.12
ORD-20260105133858-8994,Tashkent,Samarkand,292.9,Truck,2025-12-01,3,Monday,Clouds,7.0,Low,5.34
ORD-20260105133858-7655,Tashkent,Samarkand,292.9,Truck,2026-01-04,12,Sunday,Clouds,7.0,Low,5.27
ORD-20260105133858-8146,Tashkent,Samarkand,292.9,Pickup,2025-11-17,18,Monday,Mist,4.7,Medium,4.96
ORD-20260105133858-8497,Tashkent,Samarkand,292.9,Van,2025-11-28,9,Friday,Mist,7.0,Medium,5.55
ORD-20260105133858-1345,Tashkent,Samarkand,292.9,Pickup,2026-01-05,1,Monday,Mist,4.7,Low,3.86
ORD-20260105133858-3287,Tashkent,Samarkand,292.9,Car,2025-12-22,11,Monday,Clouds,7.0,Low,3.89
ORD-20260105133858-7939,Tashkent,Samarkand,292.9,Van,2025-11-24,0,Monday,Clouds,4.7,Low,4.51
ORD-20260105133858-4123,Tashkent,Samarkand,292.9,Car,2025-11-25,6,Tuesday,Mist,7.0,Low,3.67
ORD-20260105133858-7231,Tashkent,Samarkand,292.9,Motorcycle,2026-01-02,1,Friday,Clouds,4.7,Low,5.03
ORD-20260105133858-2727,Tashkent,Samarkand,292.9,Motorcycle,2025-12-11,21,Thursday,Mist,4.7,Low,4.44
ORD-20260105133858-8048,Tashkent,Samarkand,292.9,Car,2025-11-25,10,Tuesday,Clouds,7.0,Low,4.0
ORD-20260105133858-4711,Tashkent,Samarkand,292.9,Motorcycle,2025-12-30,11,Tuesday,Clouds,7.0,Low,4.9
ORD-20260105133858-6936,Tashkent,Samarkand,292.9,Van,2026-01-04,5,Sunday,Mist,7.0,Low,4.09
ORD-20260105133858-2917,Tashkent,Samarkand,292.9,Car,2025-12-19,15,Friday,Clouds,4.7,Low,3.95
ORD-20260105133858-3661,Tashkent,Samarkand,292.9,Truck,2025-11-07,11,Friday,Clouds,7.0,Low,5.46
ORD-20260105133858-8852,Tashkent,Samarkand,292.9,Car,2025-11-21,8,Friday,Clouds,4.7,Medium,5.15
ORD-20260105133858-8983,Tashkent,Samarkand,292.9,Van,2025-12-24,12,Wednesday,Mist,7.0,Low,4.07
ORD-20260105133858-8616,Tashkent,Samarkand,292.9,Car,2025-12-01,8,Monday,Clouds,7.0,Medium,5.03
ORD-20260105133858-2365,Tashkent,Samarkand,292.9,Motorcycle,2025-11-10,0,Monday,Mist,7.0,Low,4.67
ORD-20260105133858-2128,Tashkent,Samarkand,292.9,Truck,2025-11-18,13,Tuesday,Mist,4.7,Low,4.95
ORD-20260105133858-4754,Tashkent,Samarkand,292.9,Pickup,2025-11-12,0,Wednesday,Clouds,4.7,Low,4.17
ORD-20260105133858-7134,Tashkent,Samarkand,292.9,Car,2025-11-23,3,Sunday,Mist,7.0,Low,3.71
ORD-20260105133858-2366,Tashkent,Samarkand,292.9,Van,2025-12-04,12,Thursday,Clouds,7.0,Low,4.71
ORD-20260105133858-5339,Tashkent,Samarkand,292.9,Van,2025-11-11,10,Tuesday,Mist,7.0,Low,4.18
ORD-20260105133858-9759,Tashkent,Samarkand,292.9,Truck,2025-12-14,4,Sunday,Clouds,7.0,Low,5.4
ORD-20260105133858-9463,Tashkent,Samarkand,292.9,Motorcycle,2025-12-11,4,Thursday,Clouds,7.0,Low,4.96
ORD-20260105133858-9366,Tashkent,Samarkand,292.9,Car,2025-12-19,13,Friday,Mist,4.7,Low,3.58
ORD-20260105133858-6098,Tashkent,Samarkand,292.9,Van,2025-11-21,15,Friday,Clouds,7.0,Low,4.76
ORD-20260105133858-3599,Tashkent,Samarkand,292.9,Truck,2026-01-05,23,Monday,Mist,4.7,Low,5.11
ORD-20260105133858-2053,Tashkent,Samarkand,292.9,Pickup,2025-12-20,1,Saturday,Clouds,4.7,Low,4.32
ORD-20260105133858-9146,Tashkent,Samarkand,292.9,Car,2025-12-17,18,Wednesday,Clouds,4.7,Medium,5.21
ORD-20260105133858-4875,Tashkent,Samarkand,292.9,Motorcycle,2025-12-24,0,Wednesday,Clouds,4.7,Low,5.11
ORD-20260105133858-6821,Tashkent,Samarkand,292.9,Van,2025-12-05,9,Friday,Clouds,7.0,Medium,5.74
ORD-20260105133858-4531,Tashkent,Samarkand,292.9,Truck,2025-11-26,22,Wednesday,Mist,4.7,Low,4.82
ORD-20260105133858-8039,Tashkent,Samarkand,292.9,Van,2026-01-02,11,Friday,Mist,4.7,Low,4.15
ORD-20260105133858-5367,Tashkent,Samarkand,292.9,Truck,2025-11-10,7,Monday,Mist,7.0,Medium,6.21
ORD-20260105133858-4366,Tashkent,Samarkand,292.9,Van,2025-12-26,12,Friday,Clouds,4.7,Low,4.82
ORD-20260105133858-7109,Tashkent,Samarkand,292.9,Pickup,2025-12-13,13,Saturday,Mist,7.0,Low,3.72
ORD-20260105133858-2571,Tashkent,Samarkand,292.9,Truck,2025-12-20,15,Saturday,Mist,7.0,Low,4.75
ORD-20260105133858-6362,Tashkent,Samarkand,292.9,Motorcycle,2025-12-19,11,Friday,Clouds,4.7,Low,5.12
ORD-20260105133858-8644,Tashkent,Samarkand,292.9,Truck,2025-11-15,21,Saturday,Clouds,4.7,Low,5.11
ORD-20260105133858-3997,Tashkent,Samarkand,292.9,Motorcycle,2025-12-23,12,Tuesday,Mist,7.0,Low,4.29
ORD-20260105133858-5467,Tashkent,Samarkand,292.9,Motorcycle,2026-01-03,1,Saturday,Mist,4.7,Low,4.35
ORD-20260105133858-6321,Tashkent,Samarkand,292.9,Pickup,2025-11-26,12,Wednesday,Mist,7.0,Low,3.9
ORD-20260105133858-8210,Tashkent,Samarkand,292.9,Pickup,2025-11-19,6,Wednesday,Clouds,7.0,Low,4.23
ORD-20260105133858-6090,Tashkent,Samarkand,292.9,Truck,2025-12-09,9,Tuesday,Clouds,4.7,Medium,7.13
ORD-20260105133858-6550,Tashkent,Samarkand,292.9,Motorcycle,2025-12-16,11,Tuesday,Clouds,4.7,Low,5.03
ORD-20260105133858-6238,Tashkent,Samarkand,292.9,Pickup,2025-11-15,0,Saturday,Clouds,4.7,Low,4.16
ORD-20260105133858-4766,Tashkent,Samarkand,292.9,Motorcycle,2025-12-20,16,Saturday,Clouds,7.0,Low,5.09
ORD-20260105133858-5190,Tashkent,Samarkand,292.9,Van,2025-11-13,8,Thursday,Mist,7.0,Medium,5.71
ORD-20260105133858-3125,Tashkent,Samarkand,292.9,Truck,2025-12-21,10,Sunday,Mist,4.7,Low,4.8
ORD-20260105133858-6470,Tashkent,Samarkand,292.9,Car,2025-11-26,14,Wednesday,Clouds,4.7,Low,4.09
ORD-20260105133858-8928,Tashkent,Samarkand,292.9,Truck,2025-11-08,10,Saturday,Clouds,4.7,Low,5.12
ORD-20260105133858-7569,Tashkent,Samarkand,292.9,Van,2025-12-28,20,Sunday,Mist,4.7,Low,4.35
ORD-20260105133858-1312,Tashkent,Samarkand,292.9,Pickup,2025-11-11,17,Tuesday,Mist,4.7,Medium,4.86
ORD-20260105133858-3358,Tashkent,Samarkand,292.9,Motorcycle,2025-11-23,13,Sunday,Clouds,7.0,Low,5.06
ORD-20260105133858-5866,Tashkent,Samarkand,292.9,Motorcycle,2025-12-11,9,Thursday,Clouds,4.7,Medium,6.35
ORD-20260105133858-8733,Tashkent,Samarkand,292.9,Truck,2025-11-12,3,Wednesday,Clouds,7.0,Low,5.47
ORD-20260105133858-2296,Tashkent,Samarkand,292.9,Motorcycle,2025-11-13,2,Thursday,Mist,7.0,Low,4.5
ORD-20260105133858-4068,Tashkent,Samarkand,292.9,Van,2025-11-26,8,Wednesday,Mist,7.0,Medium,5.27
ORD-20260105133858-2946,Tashkent,Samarkand,292.9,Pickup,2025-11-09,15,Sunday,Mist,7.0,Low,3.81
ORD-20260105133858-1347,Tashkent,Samarkand,292.9,Pickup,2025-12-18,13,Thursday,Mist,7.0,Low,3.92
ORD-20260105133858-7199,Tashkent,Samarkand,292.9,Car,2025-12-12,0,Friday,Mist,7.0,Low,3.48
ORD-20260105133858-8864,Tashkent,Samarkand,292.9,Car,2025-11-19,21,Wednesday,Clouds,4.7,Low,4.21
ORD-20260105133858-9597,Tashkent,Samarkand,292.9,Pickup,2025-12-14,15,Sunday,Mist,4.7,Low,3.86
ORD-20260105133858-4835,Tashkent,Samarkand,292.9,Motorcycle,2025-11-06,21,Thursday,Clouds,7.0,Low,5.05
ORD-20260105133858-2535,Tashkent,Samarkand,292.9,Truck,2025-11-10,14,Monday,Clouds,4.7,Low,5.26
ORD-20260105133858-9903,Tashkent,Samarkand,292.9,Pickup,2025-12-14,14,Sunday,Clouds,7.0,Low,4.47
ORD-20260105133858-9565,Tashkent,Samarkand,292.9,Truck,2025-12-15,21,Monday,Mist,7.0,Low,4.84
ORD-20260105133858-9550,Tashkent,Samarkand,292.9,Truck,2026-01-01,15,Thursday,Mist,4.7,Low,4.87
ORD-20260105133858-2440,Tashkent,Samarkand,292.9,Motorcycle,2025-12-13,15,Saturday,Clouds,4.7,Low,5.15
ORD-20260105133858-6989,Tashkent,Samarkand,292.9,Truck,2025-12-31,22,Wednesday,Mist,7.0,Low,4.71
ORD-20260105133858-1997,Tashkent,Samarkand,292.9,Car,2025-11-19,22,Wednesday,Clouds,4.7,Low,3.85
ORD-20260105133858-1717,Tashkent,Samarkand,292.9,Van,2025-12-21,7,Sunday,Clouds,4.7,Medium,5.94
ORD-20260105133858-3840,Tashkent,Samarkand,292.9,Motorcycle,2025-11-20,2,Thursday,Clouds,7.0,Low,4.9
ORD-20260105133858-3666,Tashkent,Samarkand,292.9,Pickup,2025-12-03,1,Wednesday,Clouds,4.7,Low,4.23
ORD-20260105133858-2060,Tashkent,Samarkand,292.9,Car,2025-12-03,6,Wednesday,Clouds,4.7,Low,4.13
